Row_ID,Order_ID,Customer_ID,Product_ID,Quantity,Year,weeknum,Week_Date
39215,CA-2012-152513,JP-161354,OFF-BI-10002706,2,2012,27,2012-06-25
39216,CA-2014-139822,Dp-132404,OFF-ST-10000943,2,2014,38,2014-09-15
39217,CA-2014-139822,Dp-132404,TEC-AC-10001090,2,2014,38,2014-09-15
39218,CA-2014-107713,JB-160004,OFF-BI-10002026,3,2014,11,2014-03-10
39219,CA-2014-134096,PP-189554,TEC-PH-10000526,5,2014,39,2014-09-22
39220,CA-2014-134096,PP-189554,OFF-BI-10004002,3,2014,39,2014-09-22
39221,CA-2013-125843,RF-198404,OFF-BI-10002309,4,2013,33,2013-08-12
39222,CA-2013-125843,RF-198404,OFF-LA-10003923,7,2013,33,2013-08-12
39223,CA-2014-120404,KH-163304,TEC-AC-10003433,3,2014,47,2014-11-17
39224,CA-2014-120404,KH-163304,TEC-PH-10001363,1,2014,47,2014-11-17
39225,CA-2014-120404,KH-163304,FUR-FU-10000820,3,2014,47,2014-11-17
39226,CA-2014-167549,EM-142004,FUR-TA-10004767,6,2014,30,2014-07-21
39227,CA-2013-120082,DK-128354,OFF-AR-10001955,3,2013,13,2013-03-25
39228,US-2013-168095,MC-174254,FUR-CH-10004886,3,2013,29,2013-07-15
39229,US-2013-168095,MC-174254,OFF-PA-10003641,5,2013,29,2013-07-15
39230,CA-2014-166093,RW-195404,OFF-EN-10003134,2,2014,34,2014-08-18
39231,CA-2014-166093,RW-195404,TEC-PH-10002564,3,2014,34,2014-08-18
39232,CA-2014-166093,RW-195404,OFF-PA-10003893,2,2014,34,2014-08-18
39233,CA-2014-166093,RW-195404,OFF-BI-10000174,3,2014,34,2014-08-18
39234,CA-2014-166093,RW-195404,OFF-AP-10001058,9,2014,34,2014-08-18
39235,CA-2014-166093,RW-195404,OFF-ST-10001496,3,2014,34,2014-08-18
39236,CA-2014-166093,RW-195404,OFF-BI-10004230,8,2014,34,2014-08-18
39237,CA-2013-146325,DS-131804,FUR-CH-10001146,2,2013,51,2013-12-16
39238,CA-2013-146325,DS-131804,OFF-ST-10001590,10,2013,51,2013-12-16
39239,CA-2014-134194,GA-147254,OFF-BI-10003684,9,2014,52,2014-12-22
39240,CA-2014-134194,GA-147254,OFF-SU-10000946,7,2014,52,2014-12-22
39241,CA-2014-134194,GA-147254,OFF-AR-10001615,2,2014,52,2014-12-22
39242,CA-2014-134194,GA-147254,OFF-BI-10001597,5,2014,52,2014-12-22
39243,CA-2014-134194,GA-147254,OFF-BI-10001116,3,2014,52,2014-12-22
39244,CA-2011-131009,SC-203804,OFF-FA-10004395,5,2011,10,2011-02-28
39245,CA-2011-131009,SC-203804,FUR-CH-10001270,6,2011,10,2011-02-28
39246,CA-2011-131009,SC-203804,FUR-FU-10001095,6,2011,10,2011-02-28
39247,CA-2011-131009,SC-203804,OFF-ST-10001469,3,2011,10,2011-02-28
39248,CA-2012-145814,KD-163454,OFF-BI-10003196,2,2012,47,2012-11-12
39249,CA-2012-145814,KD-163454,TEC-PH-10002200,4,2012,47,2012-11-12
39250,CA-2011-138359,KH-163304,OFF-ST-10000636,4,2011,14,2011-03-28
39251,CA-2011-138359,KH-163304,OFF-BI-10000145,2,2011,14,2011-03-28
39252,CA-2014-131807,GG-146504,FUR-CH-10001190,4,2014,41,2014-10-06
39253,CA-2014-131807,GG-146504,OFF-FA-10002780,5,2014,41,2014-10-06
39254,CA-2014-131807,GG-146504,OFF-AP-10004052,4,2014,41,2014-10-06
39255,CA-2014-131807,GG-146504,FUR-FU-10004666,5,2014,41,2014-10-06
39256,CA-2014-131807,GG-146504,FUR-TA-10004086,3,2014,41,2014-10-06
39257,CA-2014-131807,GG-146504,TEC-PH-10000702,1,2014,41,2014-10-06
39258,CA-2014-104864,JS-156854,OFF-ST-10002301,5,2014,47,2014-11-17
39259,CA-2014-104864,JS-156854,OFF-BI-10001636,8,2014,47,2014-11-17
39260,CA-2014-104864,JS-156854,OFF-AP-10002684,4,2014,47,2014-11-17
39261,CA-2014-104864,JS-156854,OFF-PA-10004609,4,2014,47,2014-11-17
39262,CA-2014-104864,JS-156854,OFF-PA-10003309,8,2014,47,2014-11-17
39263,CA-2012-138219,BP-110954,OFF-PA-10000380,4,2012,12,2012-03-12
39264,CA-2013-157707,CC-126104,FUR-BO-10001567,3,2013,41,2013-10-07
39265,CA-2013-157707,CC-126104,TEC-PH-10002583,1,2013,41,2013-10-07
39266,CA-2013-157707,CC-126104,FUR-CH-10004853,1,2013,41,2013-10-07
39267,US-2012-126753,SP-208604,TEC-PH-10003580,4,2012,33,2012-08-06
39268,US-2012-126753,SP-208604,TEC-AC-10004227,3,2012,33,2012-08-06
39269,US-2012-126753,SP-208604,OFF-PA-10002787,2,2012,33,2012-08-06
39270,US-2012-126753,SP-208604,OFF-BI-10003981,2,2012,33,2012-08-06
39271,US-2012-126753,SP-208604,FUR-FU-10001488,3,2012,33,2012-08-06
39272,US-2012-126753,SP-208604,OFF-BI-10003727,3,2012,33,2012-08-06
39273,US-2012-126753,SP-208604,OFF-PA-10000130,3,2012,33,2012-08-06
39274,CA-2011-166051,JK-156254,TEC-PH-10002680,3,2011,23,2011-05-30
39275,CA-2011-166051,JK-156254,TEC-PH-10002538,3,2011,23,2011-05-30
39276,CA-2012-113040,CC-121004,OFF-BI-10001249,1,2012,35,2012-08-20
39277,CA-2011-103800,DP-130004,OFF-PA-10000174,2,2011,2,2011-01-03
39278,CA-2011-113383,SF-200654,OFF-AP-10004532,4,2011,37,2011-09-05
39279,CA-2011-113383,SF-200654,FUR-FU-10001986,5,2011,37,2011-09-05
39280,CA-2014-152499,EH-137654,OFF-FA-10002975,5,2014,4,2014-01-20
39281,CA-2014-152499,EH-137654,OFF-AR-10003481,3,2014,4,2014-01-20
39282,CA-2013-151498,DN-136904,OFF-BI-10004967,5,2013,17,2013-04-22
39283,CA-2013-137939,PJ-190154,TEC-PH-10003589,5,2013,30,2013-07-22
39284,US-2013-117793,MA-175604,OFF-LA-10002945,4,2013,34,2013-08-19
39285,US-2013-117793,MA-175604,OFF-LA-10003537,3,2013,34,2013-08-19
39286,US-2013-117793,MA-175604,OFF-ST-10002406,1,2013,34,2013-08-19
39287,US-2013-117793,MA-175604,TEC-AC-10003433,2,2013,34,2013-08-19
39288,CA-2013-133872,VM-218354,OFF-BI-10002082,4,2013,24,2013-06-10
39289,CA-2013-133872,VM-218354,TEC-AC-10000521,2,2013,24,2013-06-10
39290,US-2012-165743,MM-180554,OFF-BI-10001982,3,2012,47,2012-11-12
39291,US-2012-165743,MM-180554,FUR-BO-10002268,6,2012,47,2012-11-12
39292,US-2012-165743,MM-180554,OFF-BI-10001758,6,2012,47,2012-11-12
39293,US-2014-105998,CR-125804,TEC-AC-10004469,5,2014,45,2014-11-03
39294,US-2014-105998,CR-125804,FUR-TA-10001095,12,2014,45,2014-11-03
39295,US-2011-148194,BS-113654,FUR-FU-10001852,7,2011,19,2011-05-02
39296,US-2011-148194,BS-113654,OFF-AP-10000696,4,2011,19,2011-05-02
39297,US-2012-151407,RD-195854,TEC-PH-10003885,4,2012,45,2012-10-29
39298,CA-2012-110870,KD-162704,TEC-AC-10002926,6,2012,50,2012-12-03
39299,CA-2012-110870,KD-162704,OFF-SU-10001225,7,2012,50,2012-12-03
39300,CA-2011-143210,AA-106454,TEC-PH-10004434,2,2011,49,2011-11-28
39301,CA-2011-143210,AA-106454,FUR-FU-10003878,3,2011,49,2011-11-28
39302,CA-2011-143210,AA-106454,FUR-FU-10002268,2,2011,49,2011-11-28
39303,CA-2013-139808,MC-181004,OFF-FA-10001883,12,2013,41,2013-10-07
39304,CA-2012-110863,AA-106454,OFF-ST-10002756,4,2012,46,2012-11-05
39305,CA-2012-110863,AA-106454,OFF-PA-10000474,3,2012,46,2012-11-05
39306,CA-2012-110863,AA-106454,FUR-CH-10002073,5,2012,46,2012-11-05
39307,CA-2011-127859,QJ-192554,OFF-PA-10003641,6,2011,12,2011-03-14
39308,US-2012-136427,JM-161954,TEC-PH-10002070,7,2012,25,2012-06-11
39309,CA-2014-120138,TB-216254,OFF-BI-10004519,5,2014,22,2014-05-26
39310,CA-2014-120138,TB-216254,TEC-AC-10002167,8,2014,22,2014-05-26
39311,CA-2014-120138,TB-216254,OFF-FA-10000936,1,2014,22,2014-05-26
39312,CA-2014-120138,TB-216254,FUR-FU-10000732,3,2014,22,2014-05-26
39313,US-2011-131870,NF-185954,FUR-FU-10002501,6,2011,37,2011-09-05
39314,US-2011-131870,NF-185954,OFF-AR-10000634,9,2011,37,2011-09-05
39315,CA-2014-114804,BF-110204,TEC-PH-10001700,1,2014,42,2014-10-13
39316,CA-2014-167227,NP-186704,OFF-AP-10001962,10,2014,45,2014-11-03
39317,CA-2014-167227,NP-186704,OFF-PA-10001838,2,2014,45,2014-11-03
39318,CA-2011-129189,HM-148604,OFF-AP-10000124,3,2011,30,2011-07-18
39319,CA-2011-129189,HM-148604,OFF-EN-10003567,5,2011,30,2011-07-18
39320,CA-2011-129189,HM-148604,FUR-CH-10004997,5,2011,30,2011-07-18
39321,CA-2011-129189,HM-148604,OFF-BI-10000494,1,2011,30,2011-07-18
39322,CA-2012-132465,DM-135254,FUR-FU-10000277,2,2012,37,2012-09-03
39323,CA-2012-132465,DM-135254,OFF-ST-10003641,1,2012,37,2012-09-03
39324,CA-2012-132465,DM-135254,TEC-AC-10001998,1,2012,37,2012-09-03
39325,CA-2012-132465,DM-135254,OFF-ST-10001932,4,2012,37,2012-09-03
39326,CA-2013-166373,JF-155654,TEC-AC-10002323,6,2013,43,2013-10-21
39327,CA-2013-158806,NM-185204,FUR-FU-10004270,3,2013,2,2013-01-07
39328,CA-2013-158806,NM-185204,OFF-PA-10004621,5,2013,2,2013-01-07
39329,CA-2012-119690,MV-174854,OFF-PA-10001019,3,2012,26,2012-06-18
39330,CA-2012-119690,MV-174854,OFF-BI-10000201,2,2012,26,2012-06-18
39331,CA-2012-119690,MV-174854,FUR-FU-10004587,9,2012,26,2012-06-18
39332,CA-2012-119690,MV-174854,OFF-LA-10001613,2,2012,26,2012-06-18
39333,CA-2012-153738,AG-102704,OFF-BI-10001308,6,2012,38,2012-09-10
39334,CA-2014-169012,BF-112754,OFF-AP-10003278,3,2014,28,2014-07-07
39335,CA-2014-109393,JC-157754,FUR-BO-10003966,3,2014,27,2014-06-30
39336,CA-2014-121489,CM-118154,FUR-CH-10004698,6,2014,34,2014-08-18
39337,CA-2014-121489,CM-118154,OFF-ST-10000025,6,2014,34,2014-08-18
39338,CA-2014-121489,CM-118154,TEC-AC-10000682,2,2014,34,2014-08-18
39339,US-2014-133081,PV-189854,TEC-AC-10001772,4,2014,11,2014-03-10
39340,US-2014-133081,PV-189854,FUR-FU-10001379,1,2014,11,2014-03-10
39341,CA-2014-165008,DO-136454,OFF-BI-10002794,9,2014,38,2014-09-15
39342,CA-2013-145611,HA-149054,OFF-AP-10001005,5,2013,38,2013-09-16
39343,CA-2013-113600,SH-203954,OFF-BI-10000201,3,2013,51,2013-12-16
39344,CA-2014-130834,JM-161954,OFF-PA-10003673,3,2014,45,2014-11-03
39345,CA-2013-168543,DK-132254,OFF-AP-10000938,7,2013,27,2013-07-01
39346,CA-2011-144974,CM-127154,OFF-BI-10003274,5,2011,40,2011-09-26
39347,CA-2011-144974,CM-127154,FUR-FU-10001095,1,2011,40,2011-09-26
39348,CA-2011-144974,CM-127154,OFF-AP-10001492,6,2011,40,2011-09-26
39349,CA-2011-109904,BF-109754,OFF-AR-10004999,3,2011,29,2011-07-11
39350,CA-2014-152205,SF-209654,OFF-BI-10004094,1,2014,40,2014-09-29
39351,CA-2012-121188,CB-120254,OFF-ST-10001490,5,2012,35,2012-08-20
39352,CA-2012-121188,CB-120254,FUR-BO-10004695,2,2012,35,2012-08-20
39353,CA-2012-121188,CB-120254,OFF-ST-10000736,9,2012,35,2012-08-20
39354,CA-2012-121188,CB-120254,OFF-BI-10001617,5,2012,35,2012-08-20
39355,CA-2012-121188,CB-120254,TEC-PH-10003589,3,2012,35,2012-08-20
39356,CA-2012-121188,CB-120254,FUR-FU-10003981,2,2012,35,2012-08-20
39357,CA-2012-156013,TC-209804,OFF-PA-10001970,5,2012,38,2012-09-10
39358,CA-2012-156013,TC-209804,OFF-BI-10002437,2,2012,38,2012-09-10
39359,CA-2013-132997,LW-172154,TEC-PH-10000586,4,2013,45,2013-11-04
39360,CA-2013-132997,LW-172154,TEC-PH-10003811,3,2013,45,2013-11-04
39361,CA-2013-132997,LW-172154,OFF-PA-10004983,2,2013,45,2013-11-04
39362,CA-2013-132997,LW-172154,OFF-ST-10003479,3,2013,45,2013-11-04
39363,CA-2013-132997,LW-172154,OFF-BI-10004318,2,2013,45,2013-11-04
39364,US-2012-160563,NS-186404,TEC-AC-10002567,3,2012,42,2012-10-08
39365,US-2012-160563,NS-186404,FUR-FU-10001731,6,2012,42,2012-10-08
39366,CA-2014-151750,JM-152504,OFF-ST-10002743,5,2014,1,2013-12-30
39367,CA-2014-151750,JM-152504,FUR-FU-10002116,5,2014,1,2013-12-30
39368,CA-2014-151750,JM-152504,FUR-CH-10003199,4,2014,1,2013-12-30
39369,CA-2014-151750,JM-152504,OFF-AR-10003158,4,2014,1,2013-12-30
39370,CA-2014-151750,JM-152504,OFF-BI-10000301,5,2014,1,2013-12-30
39371,CA-2014-151750,JM-152504,OFF-BI-10000343,14,2014,1,2013-12-30
39372,CA-2014-151750,JM-152504,OFF-AP-10004708,2,2014,1,2013-12-30
39373,CA-2012-106187,RF-193454,FUR-FU-10000794,3,2012,25,2012-06-11
39374,CA-2012-106187,RF-193454,OFF-BI-10004519,1,2012,25,2012-06-11
39375,CA-2012-106187,RF-193454,TEC-AC-10001590,3,2012,25,2012-06-11
39376,US-2013-164945,CA-120554,OFF-BI-10001524,8,2013,47,2013-11-18
39377,CA-2012-150714,KH-166904,OFF-LA-10001474,6,2012,43,2012-10-15
39378,CA-2012-150714,KH-166904,OFF-PA-10001497,3,2012,43,2012-10-15
39379,CA-2012-150714,KH-166904,OFF-AP-10003287,5,2012,43,2012-10-15
39380,CA-2012-150714,KH-166904,OFF-BI-10002982,7,2012,43,2012-10-15
39381,CA-2012-150714,KH-166904,OFF-ST-10001809,10,2012,43,2012-10-15
39382,CA-2013-105753,LC-169604,FUR-FU-10000246,5,2013,43,2013-10-21
39383,CA-2014-120894,JL-151304,OFF-AP-10000252,3,2014,18,2014-04-28
39384,CA-2013-106621,DM-129554,OFF-AR-10002375,4,2013,40,2013-09-30
39385,CA-2012-107020,MV-181904,OFF-BI-10003719,2,2012,28,2012-07-02
39386,US-2012-117492,NS-186404,OFF-AP-10001492,9,2012,32,2012-07-30
39387,CA-2011-101392,AS-106304,OFF-ST-10000532,7,2011,50,2011-12-05
39388,CA-2012-127502,MT-178154,OFF-LA-10001613,2,2012,50,2012-12-03
39389,CA-2014-143658,SR-204254,OFF-AR-10002818,5,2014,46,2014-11-10
39390,CA-2014-133046,DK-133754,FUR-FU-10001940,3,2014,31,2014-07-28
39391,CA-2014-133046,DK-133754,OFF-PA-10003883,4,2014,31,2014-07-28
39392,CA-2014-133046,DK-133754,OFF-PA-10002787,2,2014,31,2014-07-28
39393,CA-2014-133046,DK-133754,TEC-AC-10000991,5,2014,31,2014-07-28
39394,CA-2014-122798,SV-209354,OFF-ST-10003058,5,2014,53,2014-12-29
39395,CA-2014-122798,SV-209354,OFF-PA-10004239,1,2014,53,2014-12-29
39396,CA-2013-169663,RH-195104,TEC-AC-10003038,3,2013,11,2013-03-11
39397,CA-2013-169663,RH-195104,TEC-MA-10000984,3,2013,11,2013-03-11
39398,CA-2012-149846,SB-201854,OFF-LA-10004484,2,2012,21,2012-05-14
39399,CA-2012-149846,SB-201854,TEC-MA-10004002,7,2012,21,2012-05-14
39400,CA-2012-149846,SB-201854,OFF-ST-10002406,7,2012,21,2012-05-14
39401,CA-2012-149846,SB-201854,TEC-PH-10003645,6,2012,21,2012-05-14
39402,CA-2014-159149,CR-128204,FUR-BO-10001601,1,2014,8,2014-02-17
39403,CA-2014-159149,CR-128204,OFF-AR-10000937,6,2014,8,2014-02-17
39404,CA-2014-159149,CR-128204,TEC-PH-10000038,4,2014,8,2014-02-17
39405,US-2014-167570,EG-139004,FUR-CH-10003396,4,2014,50,2014-12-08
39406,CA-2014-160122,RD-199304,OFF-EN-10002592,6,2014,47,2014-11-17
39407,CA-2014-160122,RD-199304,FUR-CH-10000422,2,2014,47,2014-11-17
39408,CA-2013-130393,JM-158654,FUR-CH-10002647,5,2013,49,2013-12-02
39409,CA-2013-130393,JM-158654,OFF-AP-10004859,4,2013,49,2013-12-02
39410,CA-2013-130393,JM-158654,FUR-CH-10004477,2,2013,49,2013-12-02
39411,CA-2014-144820,LW-168254,OFF-AR-10004817,5,2014,40,2014-09-29
39412,CA-2014-101014,RW-195404,FUR-FU-10003374,3,2014,35,2014-08-25
39413,CA-2014-105543,BG-116954,OFF-ST-10003123,1,2014,48,2014-11-24
39414,US-2014-113201,TT-212204,OFF-PA-10000675,5,2014,27,2014-06-30
39415,US-2014-106551,EB-139304,FUR-CH-10004997,4,2014,30,2014-07-21
39416,CA-2013-116722,LP-170804,FUR-FU-10001934,2,2013,46,2013-11-11
39417,CA-2013-116722,LP-170804,FUR-CH-10004997,3,2013,46,2013-11-11
39418,CA-2013-116722,LP-170804,OFF-BI-10001890,11,2013,46,2013-11-11
39419,CA-2011-138128,FP-143204,OFF-EN-10002500,3,2011,50,2011-12-05
39420,CA-2011-138128,FP-143204,TEC-CO-10001766,4,2011,50,2011-12-05
39421,US-2014-150070,JA-159704,FUR-CH-10004860,2,2014,37,2014-09-08
39422,CA-2012-137064,TS-216554,OFF-BI-10002049,3,2012,6,2012-01-30
39423,CA-2012-137064,TS-216554,TEC-AC-10003499,2,2012,6,2012-01-30
39424,CA-2012-137064,TS-216554,OFF-ST-10003470,3,2012,6,2012-01-30
39425,CA-2014-157350,DP-130004,FUR-FU-10000222,5,2014,35,2014-08-25
39426,CA-2011-127866,JD-158954,TEC-AC-10000023,2,2011,30,2011-07-18
39427,CA-2011-127866,JD-158954,OFF-PA-10003971,2,2011,30,2011-07-18
39428,CA-2011-127866,JD-158954,OFF-AR-10003481,4,2011,30,2011-07-18
39429,CA-2011-127866,JD-158954,OFF-ST-10001490,3,2011,30,2011-07-18
39430,CA-2012-131352,GH-144854,FUR-FU-10003708,3,2012,41,2012-10-01
39431,CA-2012-121776,RD-195854,OFF-PA-10001970,3,2012,7,2012-02-06
39432,CA-2012-121776,RD-195854,OFF-LA-10002762,7,2012,7,2012-02-06
39433,CA-2013-118073,CS-124904,FUR-TA-10002533,7,2013,33,2013-08-12
39434,CA-2011-103219,BF-112154,FUR-FU-10004091,9,2011,46,2011-11-07
39435,CA-2013-102561,NK-184904,OFF-AR-10001545,8,2013,29,2013-07-15
39436,CA-2013-102561,NK-184904,OFF-ST-10001476,10,2013,29,2013-07-15
39437,CA-2013-102561,NK-184904,OFF-PA-10004971,4,2013,29,2013-07-15
39438,CA-2013-100993,AZ-107504,OFF-LA-10003223,3,2013,6,2013-02-04
39439,CA-2013-100993,AZ-107504,OFF-ST-10004340,3,2013,6,2013-02-04
39440,CA-2013-100993,AZ-107504,FUR-TA-10001095,4,2013,6,2013-02-04
39441,CA-2013-100993,AZ-107504,TEC-PH-10001448,4,2013,6,2013-02-04
39442,US-2011-112949,Co-126404,OFF-AP-10001005,6,2011,26,2011-06-20
39443,US-2011-112949,Co-126404,OFF-AR-10003469,2,2011,26,2011-06-20
39444,US-2014-146822,AG-106754,OFF-PA-10000249,4,2014,24,2014-06-09
39445,US-2013-131058,EM-141404,OFF-LA-10001613,7,2013,52,2013-12-23
39446,CA-2011-167997,CA-119654,OFF-BI-10001758,2,2011,5,2011-01-24
39447,CA-2011-167997,CA-119654,FUR-BO-10004409,2,2011,5,2011-01-24
39448,CA-2014-140151,RB-193604,OFF-ST-10001558,2,2014,13,2014-03-24
39449,CA-2014-140151,RB-193604,OFF-PA-10002986,3,2014,13,2014-03-24
39450,CA-2014-140151,RB-193604,TEC-CO-10004722,4,2014,13,2014-03-24
39451,US-2014-143770,RD-197204,TEC-AC-10002842,2,2014,12,2014-03-17
39452,US-2014-143770,RD-197204,OFF-PA-10001125,2,2014,12,2014-03-17
39453,CA-2013-131296,MS-178304,FUR-TA-10002622,2,2013,40,2013-09-30
39454,CA-2013-103464,PG-188204,TEC-AC-10002842,5,2013,47,2013-11-18
39455,CA-2014-136238,KB-162404,OFF-PA-10004285,3,2014,52,2014-12-22
39456,CA-2013-120803,RB-194654,TEC-AC-10004469,5,2013,11,2013-03-11
39457,CA-2013-134138,JD-157904,FUR-CH-10001545,2,2013,7,2013-02-11
39458,CA-2012-120915,JJ-154454,OFF-AP-10002578,6,2012,39,2012-09-17
39459,CA-2012-120915,JJ-154454,TEC-PH-10003012,2,2012,39,2012-09-17
39460,CA-2012-168207,LT-171104,FUR-FU-10004909,6,2012,44,2012-10-22
39461,CA-2012-168207,LT-171104,OFF-BI-10001524,7,2012,44,2012-10-22
39462,CA-2012-168207,LT-171104,OFF-BI-10003355,3,2012,44,2012-10-22
39463,CA-2012-168207,LT-171104,FUR-BO-10004357,3,2012,44,2012-10-22
39464,CA-2013-144148,AH-106904,FUR-TA-10002774,7,2013,31,2013-07-29
39465,CA-2014-107174,AB-100604,FUR-TA-10004575,7,2014,45,2014-11-03
39466,CA-2014-107174,AB-100604,FUR-CH-10003312,2,2014,45,2014-11-03
39467,CA-2014-107174,AB-100604,TEC-AC-10001465,3,2014,45,2014-11-03
39468,CA-2013-146150,FM-143804,OFF-AR-10002240,7,2013,7,2013-02-11
39469,CA-2011-114125,GH-144104,OFF-LA-10004559,1,2011,28,2011-07-04
39470,CA-2011-114125,GH-144104,OFF-BI-10003291,6,2011,28,2011-07-04
39471,CA-2011-114125,GH-144104,OFF-ST-10001505,4,2011,28,2011-07-04
39472,CA-2013-114944,HE-148004,OFF-PA-10003892,4,2013,5,2013-01-28
39473,CA-2013-135965,SZ-200354,OFF-ST-10002370,6,2013,39,2013-09-23
39474,CA-2014-149699,CM-121154,TEC-AC-10000474,5,2014,52,2014-12-22
39475,CA-2013-166429,TG-213104,TEC-CO-10002095,2,2013,36,2013-09-02
39476,CA-2012-112767,DK-129854,FUR-TA-10003469,4,2012,31,2012-07-23
39477,CA-2012-119879,SS-204104,FUR-TA-10002958,8,2012,47,2012-11-12
39478,CA-2012-119879,SS-204104,TEC-PH-10002923,5,2012,47,2012-11-12
39479,CA-2014-155642,BM-115754,FUR-FU-10004973,3,2014,21,2014-05-19
39480,CA-2014-155642,BM-115754,FUR-FU-10001918,1,2014,21,2014-05-19
39481,US-2014-101721,MY-173804,OFF-PA-10003641,3,2014,30,2014-07-21
39482,CA-2012-136728,AG-109004,OFF-EN-10002621,1,2012,37,2012-09-03
39483,CA-2012-136728,AG-109004,FUR-CH-10003817,4,2012,37,2012-09-03
39484,CA-2013-127194,BW-111104,OFF-PA-10000659,9,2013,50,2013-12-09
39485,CA-2012-140375,SG-204704,OFF-PA-10001870,3,2012,40,2012-09-24
39486,CA-2012-140375,SG-204704,OFF-BI-10000320,1,2012,40,2012-09-24
39487,US-2014-155866,CC-123704,OFF-PA-10004735,6,2014,47,2014-11-17
39488,US-2014-155866,CC-123704,FUR-FU-10004091,4,2014,47,2014-11-17
39489,CA-2012-141327,LR-169154,OFF-BI-10000546,7,2012,48,2012-11-19
39490,CA-2012-141327,LR-169154,OFF-AP-10001293,3,2012,48,2012-11-19
39491,CA-2012-141327,LR-169154,FUR-FU-10000576,2,2012,48,2012-11-19
39492,CA-2012-136700,DB-131204,OFF-PA-10004519,2,2012,49,2012-11-26
39493,CA-2014-102736,LP-170954,TEC-AC-10004568,4,2014,36,2014-09-01
39494,CA-2014-102736,LP-170954,OFF-AR-10001897,5,2014,36,2014-09-01
39495,CA-2014-102736,LP-170954,OFF-PA-10001800,3,2014,36,2014-09-01
39496,CA-2014-125269,AF-108704,OFF-BI-10001628,5,2014,17,2014-04-21
39497,CA-2014-125269,AF-108704,OFF-ST-10004123,1,2014,17,2014-04-21
39498,CA-2012-114811,KD-164954,OFF-ST-10000885,5,2012,45,2012-10-29
39499,CA-2012-114811,KD-164954,TEC-PH-10004165,2,2012,45,2012-10-29
39500,CA-2012-114811,KD-164954,FUR-FU-10002240,3,2012,45,2012-10-29
39501,CA-2012-114811,KD-164954,TEC-MA-10000045,4,2012,45,2012-10-29
39502,CA-2012-114811,KD-164954,FUR-CH-10003746,2,2012,45,2012-10-29
39503,CA-2012-122266,SA-208304,FUR-TA-10000577,1,2012,17,2012-04-16
39504,CA-2012-122266,SA-208304,OFF-AR-10004757,1,2012,17,2012-04-16
39505,CA-2012-141565,BG-110354,OFF-BI-10000545,6,2012,38,2012-09-10
39506,CA-2012-141565,BG-110354,OFF-ST-10001522,4,2012,38,2012-09-10
39507,CA-2014-128769,DM-129554,OFF-AP-10001271,2,2014,37,2014-09-08
39508,CA-2013-116337,MC-178454,FUR-FU-10002030,5,2013,45,2013-11-04
39509,CA-2013-116337,MC-178454,OFF-ST-10001272,3,2013,45,2013-11-04
39510,CA-2012-120845,ML-173954,OFF-BI-10001116,4,2012,39,2012-09-17
39511,CA-2012-120845,ML-173954,OFF-PA-10004665,1,2012,39,2012-09-17
39512,CA-2012-120845,ML-173954,OFF-BI-10004506,1,2012,39,2012-09-17
39513,CA-2012-120845,ML-173954,OFF-BI-10001982,2,2012,39,2012-09-17
39514,CA-2011-120775,RD-199304,OFF-FA-10002676,3,2011,41,2011-10-03
39515,CA-2011-120775,RD-199304,FUR-FU-10000758,3,2011,41,2011-10-03
39516,CA-2011-120775,RD-199304,OFF-LA-10002271,2,2011,41,2011-10-03
39517,CA-2011-120775,RD-199304,OFF-BI-10002609,3,2011,41,2011-10-03
39518,CA-2011-120775,RD-199304,OFF-FA-10000254,4,2011,41,2011-10-03
39519,CA-2011-152905,AB-100154,OFF-ST-10000321,2,2011,8,2011-02-14
39520,CA-2013-104633,EA-140354,OFF-PA-10000241,6,2013,24,2013-06-10
39521,CA-2013-104633,EA-140354,OFF-PA-10004782,2,2013,24,2013-06-10
39522,CA-2014-104136,SF-200654,OFF-PA-10004243,10,2014,45,2014-11-03
39523,CA-2014-104136,SF-200654,OFF-PA-10001033,1,2014,45,2014-11-03
39524,CA-2013-123050,BC-111254,FUR-FU-10000723,2,2013,14,2013-04-01
39525,CA-2013-123050,BC-111254,OFF-ST-10003455,2,2013,14,2013-04-01
39526,CA-2013-123050,BC-111254,TEC-AC-10001109,3,2013,14,2013-04-01
39527,CA-2013-162355,PF-191654,OFF-AR-10004344,3,2013,27,2013-07-01
39528,CA-2013-162355,PF-191654,FUR-BO-10004695,7,2013,27,2013-07-01
39529,CA-2011-158225,SE-201104,OFF-ST-10000675,5,2011,39,2011-09-19
39530,CA-2011-158225,SE-201104,OFF-ST-10002301,2,2011,39,2011-09-19
39531,CA-2014-102204,CJ-120104,OFF-SU-10001212,2,2014,18,2014-04-28
39532,CA-2014-102204,CJ-120104,FUR-TA-10001889,4,2014,18,2014-04-28
39533,CA-2014-102204,CJ-120104,FUR-CH-10002024,5,2014,18,2014-04-28
39534,CA-2014-103065,PT-190904,OFF-ST-10000617,2,2014,43,2014-10-20
39535,CA-2014-103065,PT-190904,OFF-PA-10000380,1,2014,43,2014-10-20
39536,CA-2014-103065,PT-190904,OFF-AR-10003251,2,2014,43,2014-10-20
39537,CA-2014-103065,PT-190904,FUR-FU-10000175,4,2014,43,2014-10-20
39538,CA-2011-109855,LH-169004,OFF-BI-10004716,2,2011,36,2011-08-29
39539,CA-2011-109855,LH-169004,TEC-AC-10002842,3,2011,36,2011-08-29
