Row_ID,Order_ID,Sales,Profit,Discount
35237,CA-2014-117863,15,6.26,0.00
35238,CA-2014-117863,3,1.03,0.20
35239,CA-2014-160458,26,9.07,0.20
35240,US-2013-142685,835,16.70,0.00
35241,CA-2013-133144,17,8.50,0.00
35242,CA-2014-167871,44,15.53,0.20
35243,CA-2014-167871,3,-0.66,0.20
35244,CA-2013-119963,6,1.03,0.20
35245,CA-2013-119963,49,15.88,0.20
35246,CA-2013-119963,20,6.63,0.20
35247,CA-2013-119963,255,-18.22,0.30
35248,CA-2011-121167,17,6.04,0.20
35249,US-2013-151862,160,14.00,0.20
35250,CA-2014-152961,13,5.84,0.00
35251,CA-2011-133228,5,2.35,0.00
35252,CA-2011-133228,79,23.81,0.00
35253,CA-2013-114951,22,6.42,0.00
35254,CA-2013-156573,11,-8.65,0.70
35255,CA-2013-156573,4,0.33,0.20
35256,CA-2013-156573,45,14.55,0.20
35257,CA-2012-113901,38,17.61,0.00
35258,CA-2012-113901,150,44.99,0.00
35259,CA-2014-134838,13,3.47,0.00
35260,CA-2014-134838,45,12.06,0.00
35261,CA-2013-120257,8,0.89,0.20
35262,CA-2011-164910,8,0.89,0.20
35263,CA-2013-149902,88,22.89,0.00
35264,CA-2013-146010,41,-32.51,0.70
35265,US-2012-163685,6,-9.16,0.80
35266,US-2012-163685,42,13.20,0.20
35267,CA-2011-135090,54,24.22,0.00
35268,CA-2012-132374,79,20.63,0.00
35269,CA-2013-167556,13,6.74,0.00
35270,CA-2013-167556,30,9.31,0.20
35271,CA-2013-167556,414,124.20,0.00
35272,CA-2013-167556,41,14.98,0.20
35273,US-2013-116400,40,11.18,0.00
35274,CA-2014-101308,9,4.11,0.00
35275,CA-2014-101308,85,-20.14,0.20
35276,CA-2011-114517,53,-19.55,0.40
35277,CA-2011-114517,57,15.83,0.00
35278,CA-2014-119564,23,9.79,0.00
35279,CA-2013-135265,288,-3.60,0.20
35280,CA-2013-135265,2800,944.99,0.20
35281,CA-2013-135265,49,24.47,0.00
35282,CA-2013-108735,257,24.24,0.15
35283,CA-2014-112333,2592,621.97,0.00
35284,CA-2014-112333,42,10.49,0.00
35285,US-2013-159415,79,13.85,0.20
35286,CA-2011-122588,53,20.12,0.00
35287,CA-2011-137589,286,-64.43,0.20
35288,CA-2012-161998,64,14.30,0.20
35289,CA-2012-161998,41,4.65,0.20
35290,CA-2012-161998,173,10.79,0.20
35291,CA-2012-105627,513,97.46,0.00
35292,CA-2012-105627,861,189.40,0.00
35293,CA-2012-105627,770,223.29,0.00
35294,CA-2012-105627,15,4.49,0.00
35295,CA-2012-105627,373,82.08,0.00
35296,US-2012-149629,232,5.80,0.20
35297,CA-2011-116834,63,19.04,0.00
35298,CA-2011-116834,345,58.65,0.00
35299,CA-2013-145730,638,-127.58,0.30
35300,CA-2013-145730,288,33.59,0.40
35301,CA-2013-145730,37,11.90,0.20
35302,US-2012-168732,2,0.50,0.00
35303,US-2012-168732,26,12.44,0.00
35304,US-2012-168732,102,21.41,0.00
35305,CA-2012-107468,7,0.60,0.20
35306,CA-2014-144463,474,199.26,0.00
35307,CA-2014-100811,8,2.64,0.20
35308,CA-2014-100811,39,3.93,0.20
35309,CA-2012-153612,17,4.96,0.00
35310,CA-2012-165624,543,152.02,0.00
35311,CA-2012-165624,9,4.23,0.00
35312,CA-2012-165624,194,94.96,0.00
35313,CA-2012-165624,21,9.63,0.00
35314,CA-2012-165624,98,48.94,0.00
35315,CA-2012-165624,252,47.86,0.00
35316,CA-2012-165624,26,6.72,0.00
35317,CA-2011-154963,170,-4.86,0.30
35318,CA-2011-154963,83,-15.18,0.40
35319,CA-2011-154963,854,0.00,0.30
35320,CA-2014-130764,557,6.55,0.15
35321,CA-2014-130764,96,34.74,0.20
35322,CA-2014-139311,30,10.01,0.20
35323,CA-2014-139311,9,2.87,0.20
35324,CA-2014-139311,154,13.44,0.20
35325,CA-2014-139311,13,-22.51,0.80
35326,CA-2014-124296,480,239.99,0.00
35327,CA-2014-124296,233,60.55,0.00
35328,CA-2013-169957,237,66.33,0.00
35329,CA-2013-169957,30,14.65,0.00
35330,CA-2013-169957,100,21.00,0.00
35331,US-2013-108777,19,-14.33,0.70
35332,US-2013-108777,384,76.79,0.20
35333,CA-2012-148859,25,1.55,0.20
35334,CA-2011-110786,25,8.22,0.00
35335,CA-2011-110786,21,9.50,0.00
35336,CA-2011-110786,768,287.98,0.20
35337,CA-2011-110786,14,4.66,0.20
35338,CA-2011-110786,192,19.20,0.20
35339,CA-2011-110786,275,126.39,0.00
35340,CA-2011-110786,71,23.99,0.00
35341,CA-2012-137750,205,57.36,0.00
35342,CA-2012-136378,9,-13.73,0.80
35343,CA-2014-100356,24,-62.38,0.80
35344,US-2012-166520,81,39.63,0.00
35345,US-2012-166520,600,191.97,0.00
35346,CA-2014-136350,277,49.80,0.00
35347,CA-2014-136350,173,32.63,0.10
35348,CA-2011-122931,4,1.48,0.20
35349,CA-2011-122931,409,-81.85,0.40
35350,CA-2011-122931,55,18.02,0.20
35351,CA-2011-122931,21,6.80,0.20
35352,CA-2011-122931,1802,-337.81,0.20
35353,CA-2011-122931,67,-20.15,0.40
35354,CA-2011-163034,646,-8.08,0.20
35355,CA-2012-124058,73,-15.46,0.20
35356,CA-2012-124058,572,35.76,0.20
35357,CA-2013-129196,68,17.88,0.20
35358,US-2012-138716,25,7.82,0.20
35359,US-2013-122182,40,7.50,0.20
35360,US-2011-130358,20,1.75,0.20
35361,US-2011-130358,3,0.35,0.20
35362,CA-2011-102673,8,1.41,0.20
35363,CA-2011-102673,10,0.90,0.20
35364,CA-2011-102673,48,15.54,0.20
35365,CA-2011-102673,979,110.12,0.20
35366,CA-2013-145303,13,-21.68,0.80
35367,CA-2013-145303,10,-16.54,0.80
35368,CA-2013-145303,156,-52.89,0.32
35369,CA-2012-156104,1000,449.99,0.00
35370,US-2012-164308,822,213.70,0.00
35371,CA-2014-108112,220,55.02,0.20
35372,CA-2014-108112,339,0.00,0.20
35373,CA-2012-100685,7,3.31,0.00
35374,CA-2012-100685,5,0.20,0.00
35375,CA-2012-100685,116,56.98,0.00
35376,CA-2012-165414,48,4.80,0.20
35377,CA-2013-140417,60,22.52,0.20
35378,CA-2013-140417,5,-3.52,0.70
35379,US-2014-151316,183,-320.24,0.80
35380,US-2014-151316,10,3.21,0.20
35381,CA-2014-163692,8,-6.02,0.70
35382,CA-2013-111913,302,30.24,0.20
35383,CA-2013-111913,21,7.07,0.20
35384,CA-2013-111913,12,3.98,0.20
35385,US-2011-156559,639,172.48,0.00
35386,CA-2013-161473,21,9.94,0.00
35387,CA-2013-161473,11,3.29,0.00
35388,CA-2013-161473,14,4.66,0.20
35389,CA-2014-166576,221,-55.26,0.20
35390,CA-2012-102491,3080,1416.80,0.00
35391,CA-2012-102491,80,18.39,0.00
35392,CA-2012-102491,588,170.51,0.00
35393,CA-2011-116904,32,15.55,0.00
35394,CA-2011-116904,405,16.20,0.00
35395,CA-2011-116904,9450,4630.48,0.00
35396,CA-2011-116904,13,6.47,0.00
35397,US-2014-102288,2,-5.21,0.80
35398,US-2014-102288,0,-1.11,0.80
35399,US-2014-102288,146,47.51,0.20
35400,CA-2014-137456,16,7.00,0.00
35401,US-2014-155999,160,18.00,0.20
35402,US-2014-155999,14,4.64,0.20
35403,US-2013-148334,4,-6.90,0.80
35404,CA-2012-105599,14,0.28,0.00
35405,CA-2012-105599,27,-14.16,0.40
35406,CA-2012-153717,74,19.97,0.00
35407,CA-2012-153717,161,20.93,0.00
35408,CA-2012-153717,17,8.50,0.00
35409,CA-2012-153717,3,0.95,0.00
35410,CA-2012-116687,9,2.99,0.20
35411,CA-2012-116687,158,13.86,0.20
35412,CA-2013-163573,1220,381.24,0.20
35413,CA-2012-153416,3,0.99,0.20
35414,CA-2012-153416,19,9.33,0.00
35415,CA-2012-153416,455,54.58,0.00
35416,CA-2012-153416,91,29.70,0.20
35417,CA-2014-117394,19,-1.43,0.20
35418,CA-2014-133823,37,16.85,0.00
35419,CA-2014-133823,38,17.67,0.00
35420,CA-2014-133823,26,9.44,0.20
35421,CA-2011-127523,36,9.70,0.00
35422,CA-2014-123239,91,-2.28,0.20
35423,CA-2014-156769,55,18.04,0.00
35424,CA-2011-127299,67,7.58,0.20
35425,CA-2011-127299,2625,-944.99,0.50
35426,CA-2012-121272,73,21.25,0.00
35427,CA-2011-115336,14,-23.89,0.80
35428,CA-2012-111703,12,4.03,0.20
35429,CA-2012-111703,16,5.64,0.20
35430,CA-2011-128839,45,21.60,0.00
35431,CA-2011-128839,210,90.29,0.00
35432,CA-2014-105914,112,42.05,0.20
35433,CA-2014-105914,1575,204.77,0.00
35434,CA-2014-110926,25,12.53,0.00
35435,CA-2013-117226,7,-10.39,0.80
35436,CA-2014-127313,37,2.34,0.20
35437,CA-2014-127313,79,13.85,0.20
35438,CA-2013-136287,19,8.69,0.00
35439,US-2011-107699,57,26.41,0.00
35440,CA-2014-112725,13,5.73,0.00
35441,CA-2014-112725,9,2.38,0.00
35442,CA-2014-112725,121,-13.59,0.20
35443,CA-2012-136196,323,64.52,0.00
35444,CA-2014-106068,10,-15.13,0.80
35445,CA-2014-106068,14,1.20,0.20
35446,CA-2014-106068,55,-2.07,0.20
35447,CA-2014-106068,259,-58.31,0.20
35448,CA-2014-100160,29,9.87,0.20
35449,CA-2014-100160,16,5.44,0.20
35450,CA-2014-100160,5,1.65,0.20
35451,CA-2013-139689,38,-27.93,0.70
35452,CA-2013-139689,3,-1.97,0.70
35453,CA-2012-101091,48,0.60,0.20
35454,CA-2012-101091,26,-19.98,0.70
35455,CA-2011-126907,16,5.10,0.20
35456,US-2013-164588,13,3.72,0.00
35457,CA-2014-115546,540,134.99,0.00
35458,CA-2014-115546,23,5.87,0.00
35459,CA-2012-163587,17,7.60,0.00
35460,CA-2012-163587,672,315.81,0.00
35461,US-2014-106131,169,-14.79,0.20
35462,US-2014-106131,169,14.75,0.20
35463,CA-2012-160213,19,9.33,0.00
35464,CA-2011-157924,32,8.30,0.00
35465,CA-2011-157924,434,-65.04,0.20
35466,CA-2012-100216,31,10.89,0.20
35467,CA-2012-100216,55,17.82,0.20
35468,CA-2014-100601,49,0.98,0.00
35469,CA-2013-152163,14,6.53,0.00
35470,CA-2013-152163,13,6.22,0.00
35471,CA-2013-152163,58,28.00,0.00
35472,CA-2012-154340,56,15.76,0.00
35473,CA-2011-128846,630,163.79,0.00
35474,CA-2011-128846,123,60.26,0.00
35475,CA-2013-148593,46,21.78,0.00
35476,US-2014-119039,15,5.43,0.20
35477,CA-2014-128426,4,-6.36,0.80
35478,US-2014-136868,320,115.19,0.00
35479,US-2014-136868,17,7.67,0.00
35480,US-2014-136868,345,10.35,0.00
35481,CA-2013-143749,82,20.49,0.00
35482,CA-2013-111493,98,9.82,0.00
35483,CA-2014-112536,7,-10.65,0.80
35484,CA-2014-112536,2,-3.29,0.80
35485,CA-2014-112536,9,0.67,0.20
35486,CA-2013-157714,10,4.50,0.00
35487,CA-2014-166709,10500,5039.99,0.00
35488,CA-2012-129392,21,6.60,0.20
35489,CA-2012-150875,696,160.18,0.00
35490,CA-2012-150875,305,22.86,0.20
35491,CA-2012-154200,52,15.07,0.00
35492,CA-2013-124233,25,10.37,0.00
35493,US-2012-134271,22,10.31,0.00
35494,US-2013-161683,395,93.77,0.20
35495,US-2013-161683,18,-14.55,0.70
35496,CA-2012-143105,7,3.44,0.00
35497,CA-2012-143105,800,250.00,0.20
35498,CA-2012-143105,41,18.99,0.00
35499,CA-2012-143105,185,84.94,0.00
35500,CA-2011-145387,49,18.72,0.00
35501,CA-2011-145387,10,4.78,0.00
35502,CA-2011-145387,15,4.28,0.00
35503,CA-2011-145387,34,15.68,0.00
35504,CA-2011-145387,18,7.77,0.00
35505,CA-2011-145387,1605,481.47,0.00
35506,CA-2011-145387,386,-60.61,0.30
35507,CA-2014-109715,16,5.00,0.20
35508,CA-2011-166457,9,4.24,0.00
35509,CA-2011-166457,7,1.90,0.00
35510,CA-2011-166457,25,11.54,0.00
35511,CA-2013-164637,128,64.20,0.00
35512,CA-2011-103590,62,29.27,0.00
35513,CA-2012-111234,9,4.44,0.00
35514,CA-2014-149881,483,85.18,0.15
35515,CA-2014-149881,4800,360.00,0.20
35516,CA-2014-134565,38,18.21,0.00
35517,CA-2014-134565,18,6.63,0.20
35518,CA-2014-134565,386,130.21,0.20
35519,CA-2014-134565,103,1.03,0.00
35520,CA-2014-134565,174,41.86,0.00
35521,CA-2013-108644,2,-3.24,0.80
35522,US-2011-102631,94,-42.49,0.60
35523,CA-2014-120327,46,21.58,0.00
35524,CA-2012-154970,62,-6.93,0.20
35525,CA-2013-113803,22,10.34,0.00
35526,CA-2014-100223,332,-348.63,0.60
35527,CA-2014-100223,11,-17.66,0.80
35528,CA-2014-100223,16,5.64,0.20
35529,CA-2014-100223,31,11.28,0.20
35530,CA-2014-100223,6,-10.42,0.80
35531,CA-2011-168823,11,4.12,0.20
35532,CA-2011-168823,21,7.02,0.20
35533,CA-2013-162404,11,-18.84,0.80
35534,CA-2014-104024,9,0.71,0.20
35535,CA-2014-147144,20,5.95,0.00
35536,CA-2014-158673,210,100.66,0.00
35537,CA-2011-133704,44,11.86,0.00
35538,CA-2011-133704,20,6.58,0.20
35539,CA-2013-159142,150,6.00,0.00
35540,CA-2013-159142,28,13.07,0.00
35541,CA-2011-138436,66,8.62,0.00
35542,CA-2014-117702,2,0.74,0.00
35543,CA-2014-117702,1049,272.79,0.00
35544,CA-2014-117702,21,7.52,0.00
35545,CA-2013-157336,88,40.52,0.00
35546,CA-2013-157336,752,150.38,0.00
35547,CA-2011-168130,887,177.42,0.10
35548,CA-2012-155068,56,-13.29,0.20
35549,CA-2012-155068,11,2.27,0.20
35550,CA-2012-155068,12,1.03,0.20
35551,CA-2014-163160,63,20.58,0.20
35552,CA-2014-163160,97,-145.18,0.80
35553,CA-2014-163160,10,-6.81,0.60
35554,CA-2012-101924,10,-6.83,0.70
35555,CA-2013-124793,197,-22.14,0.20
35556,CA-2014-118367,48,23.99,0.00
35557,CA-2014-164819,13,6.00,0.00
35558,CA-2014-158344,64,19.83,0.00
35559,CA-2014-123351,80,24.14,0.00
35560,CA-2014-110429,12,-7.78,0.70
35561,US-2013-131611,863,-160.30,0.30
35562,US-2013-131611,4,-6.24,0.80
35563,US-2013-131611,957,-225.10,0.32
35564,US-2013-131611,13,-20.14,0.80
35565,US-2013-131611,172,45.14,0.20
35566,US-2014-124821,871,148.14,0.00
35567,CA-2012-166975,692,190.43,0.20
35568,CA-2013-123806,208,85.18,0.00
35569,US-2014-158505,72,6.29,0.20
35570,US-2014-158505,26,7.54,0.00
35571,CA-2012-142692,4,1.12,0.20
35572,CA-2012-123456,49,-121.58,0.80
35573,CA-2014-151358,323,61.39,0.00
35574,US-2013-107440,9100,2365.98,0.00
35575,US-2013-107440,10,3.29,0.00
35576,US-2013-107440,25,11.89,0.00
35577,CA-2011-166989,11,5.23,0.00
35578,CA-2011-166989,69,14.62,0.10
35579,CA-2011-103100,4,1.73,0.00
35580,CA-2011-103100,1104,496.79,0.00
35581,CA-2012-105690,246,-76.01,0.32
35582,CA-2012-105690,12,3.95,0.20
35583,CA-2012-105690,440,165.00,0.20
35584,CA-2014-127516,65,-12.96,0.20
35585,US-2012-117184,33,-49.92,0.80
35586,US-2012-117184,14,4.93,0.20
35587,CA-2014-102407,11,2.79,0.00
35588,CA-2014-102407,896,22.41,0.20
35589,CA-2014-102407,189,68.04,0.00
35590,CA-2014-130967,54,-10.80,0.40
35591,CA-2014-101581,177,-120.51,0.50
35592,CA-2014-169124,129,54.34,0.00
35593,CA-2014-117261,54,0.54,0.00
35594,CA-2014-129021,4368,327.59,0.20
35595,CA-2014-129021,50,15.49,0.20
35596,CA-2014-129021,161,12.10,0.20
35597,CA-2014-129021,3,0.42,0.20
35598,CA-2014-129021,9,2.94,0.20
35599,CA-2011-123253,4,1.03,0.20
35600,CA-2013-121601,60,19.42,0.20
35601,CA-2011-162278,64,3.20,0.00
35602,CA-2011-162278,384,38.40,0.20
35603,CA-2013-161095,8,2.81,0.20
35604,CA-2013-161095,34,11.75,0.20
35605,CA-2011-125829,666,66.63,0.20
35606,CA-2011-125829,574,-64.54,0.20
35607,CA-2011-125829,22,8.23,0.20
35608,CA-2011-125829,19,9.33,0.00
35609,CA-2011-125829,448,139.99,0.20
35610,CA-2011-123127,17,4.20,0.00
35611,CA-2012-115945,21,5.24,0.00
35612,CA-2012-115945,89,27.74,0.20
35613,CA-2012-115945,304,9.13,0.00
35614,CA-2012-136735,168,78.89,0.00
35615,US-2014-136189,82,25.54,0.00
35616,CA-2011-152345,24,-5.69,0.20
35617,CA-2011-152345,33,7.99,0.00
35618,US-2012-147662,15,-11.96,0.70
35619,US-2012-147662,324,-81.00,0.40
35620,US-2012-147662,2,-1.68,0.70
35621,US-2012-147662,14,0.90,0.20
35622,US-2012-147662,72,0.90,0.20
35623,CA-2013-153346,9,2.30,0.00
35624,CA-2013-153346,18,8.28,0.00
35625,CA-2014-118360,43,19.32,0.00
35626,CA-2014-149853,16,5.44,0.20
35627,CA-2014-149853,18,1.12,0.20
35628,CA-2014-107909,20,6.80,0.00
35629,CA-2014-107909,23,8.02,0.20
35630,CA-2012-112375,51,14.63,0.20
35631,CA-2012-112375,27,9.22,0.20
35632,CA-2012-154795,8,2.77,0.20
35633,CA-2012-154795,14,3.95,0.20
35634,CA-2012-125234,108,22.67,0.00
35635,CA-2012-125234,114,53.50,0.00
35636,CA-2014-133501,5,1.81,0.20
35637,US-2011-129609,16,6.51,0.00
35638,CA-2014-130309,544,157.87,0.00
35639,CA-2014-105410,20,6.69,0.20
35640,CA-2014-105410,658,-131.50,0.20
35641,CA-2014-105410,100,10.95,0.00
35642,CA-2014-105410,200,85.98,0.00
35643,CA-2013-120355,632,140.40,0.10
35644,CA-2013-120355,61,26.11,0.00
35645,CA-2014-169894,21,-15.20,0.70
35646,CA-2014-169894,416,-41.59,0.20
35647,US-2014-100482,17,1.47,0.20
35648,US-2014-100482,27,-4.75,0.20
35649,CA-2014-107748,96,34.74,0.20
35650,CA-2014-107748,13,6.22,0.00
35651,CA-2014-153654,19,-12.67,0.70
35652,CA-2012-155600,1598,-1065.37,0.70
35653,CA-2012-155600,37,12.01,0.20
35654,CA-2014-162565,10,3.63,0.20
35655,CA-2014-162565,78,-66.06,0.60
35656,CA-2014-162565,520,-14.87,0.30
35657,CA-2013-127642,112,54.86,0.00
35658,US-2014-163195,29,8.46,0.00
35659,CA-2014-111332,132,35.62,0.00
35660,CA-2014-111332,26,8.29,0.00
35661,CA-2014-111332,705,162.09,0.00
35662,CA-2014-111332,7,3.48,0.00
35663,CA-2014-111332,22,7.10,0.00
35664,CA-2014-117044,11,3.29,0.20
35665,CA-2014-117044,21,6.42,0.20
35666,US-2013-165078,105,50.35,0.00
35667,US-2013-165078,40,16.27,0.00
35668,US-2013-165078,52,24.84,0.00
35669,US-2014-169320,12,5.49,0.00
35670,US-2014-169320,160,11.18,0.00
35671,CA-2013-158575,104,16.89,0.20
35672,CA-2011-166954,303,63.68,0.00
35673,CA-2011-166954,271,78.51,0.00
35674,CA-2011-166954,1487,148.70,0.20
35675,CA-2012-140830,17,8.22,0.00
35676,CA-2012-140830,72,32.35,0.00
35677,CA-2012-152891,60,16.32,0.00
35678,CA-2012-152891,253,-31.65,0.20
35679,US-2012-122784,3,-4.46,0.80
35680,US-2012-122784,385,-126.48,0.30
35681,US-2012-122784,154,13.44,0.20
35682,US-2012-122784,913,-52.20,0.30
35683,CA-2013-156811,44,11.86,0.00
35684,CA-2013-156811,25,7.82,0.20
35685,CA-2014-111556,47,22.44,0.00
35686,CA-2014-111556,184,-25.30,0.20
35687,CA-2014-111556,1260,327.59,0.00
35688,CA-2014-111556,69,19.31,0.00
35689,CA-2013-108868,70,6.16,0.20
35690,CA-2013-108868,60,21.74,0.20
35691,CA-2011-142965,26,-5.20,0.20
35692,CA-2011-142965,27,-21.89,0.70
35693,CA-2013-148740,361,27.10,0.20
35694,US-2011-138758,172,-46.74,0.30
35695,US-2011-138758,69,12.08,0.20
35696,CA-2013-131737,200,89.96,0.00
35697,CA-2013-131737,902,297.64,0.00
35698,CA-2013-131737,972,252.59,0.00
35699,CA-2013-114538,11,2.55,0.20
35700,CA-2011-127936,21,8.07,0.00
35701,CA-2012-164336,35,2.18,0.20
35702,CA-2012-164336,39,-2.44,0.20
35703,CA-2013-100041,9,4.09,0.00
35704,CA-2013-100041,315,150.98,0.00
35705,CA-2013-100041,5,2.31,0.00
35706,US-2011-154879,6,2.72,0.00
35707,US-2011-154879,108,30.22,0.00
35708,CA-2011-130624,20,9.04,0.00
35709,CA-2011-130624,618,160.67,0.00
35710,CA-2011-130624,60,26.87,0.00
35711,CA-2014-132339,388,182.36,0.00
35712,CA-2011-153983,576,71.99,0.20
35713,CA-2011-153983,30,15.20,0.00
35714,CA-2014-112900,478,219.99,0.00
35715,CA-2011-160157,191,-21.47,0.20
35716,CA-2011-139633,5,-4.02,0.70
35717,CA-2012-163090,41,3.07,0.20
35718,CA-2011-117016,16,2.33,0.20
35719,CA-2014-159464,17,4.48,0.00
35720,CA-2014-159464,303,75.74,0.00
35721,CA-2014-159464,35,15.64,0.00
35722,CA-2014-159464,114,54.69,0.00
35723,CA-2014-159464,56,15.67,0.00
35724,US-2014-103226,27,12.23,0.00
35725,CA-2014-119452,1806,523.71,0.00
35726,CA-2014-147725,71,18.45,0.00
35727,CA-2013-168893,20,9.60,0.00
35728,CA-2013-168893,8,2.07,0.00
35729,CA-2013-168893,24,9.16,0.00
35730,CA-2013-168893,9,2.63,0.00
35731,CA-2013-168893,843,160.16,0.00
35732,CA-2013-163398,2,-3.60,0.80
35733,CA-2013-163398,27,2.74,0.20
35734,CA-2013-163398,26,-71.30,0.80
35735,CA-2013-162726,10,3.63,0.20
35736,CA-2013-162726,24,7.40,0.20
35737,US-2013-111290,110,36.28,0.00
35738,US-2013-111290,966,135.22,0.00
35739,US-2013-111290,29,10.51,0.00
35740,US-2013-111290,32,15.55,0.00
35741,US-2011-147704,78,36.82,0.00
35742,US-2011-147704,32,14.26,0.00
35743,US-2011-147704,29,14.27,0.00
35744,US-2011-147704,169,42.36,0.00
35745,CA-2012-121965,13,4.02,0.00
35746,CA-2012-121965,6,3.11,0.00
35747,CA-2012-121965,187,87.74,0.00
35748,CA-2013-147137,25,8.64,0.00
35749,CA-2013-147137,44,20.66,0.00
35750,CA-2013-147137,1279,225.74,0.15
35751,CA-2013-147137,28,0.56,0.00
35752,US-2012-146745,130,-12.96,0.20
35753,US-2012-146745,6,2.15,0.20
35754,CA-2014-115175,245,114.94,0.00
35755,CA-2014-105851,1332,-299.81,0.20
35756,US-2014-125717,33,3.28,0.20
35757,US-2014-125717,147,-29.44,0.20
35758,US-2014-125717,54,1.36,0.20
35759,US-2014-125717,77,-58.86,0.70
35760,US-2014-125717,14,5.20,0.20
35761,US-2014-125717,210,26.22,0.20
35762,CA-2012-163895,3,1.12,0.20
35763,CA-2014-168641,16,7.37,0.00
35764,CA-2014-168641,168,78.94,0.00
35765,CA-2014-168641,322,-16.08,0.20
35766,CA-2014-168641,13,6.22,0.00
35767,CA-2014-156895,128,-23.78,0.30
35768,CA-2014-121300,64,-15.47,0.30
35769,CA-2014-121300,240,65.99,0.20
35770,CA-2014-121300,344,-189.32,0.40
35771,CA-2014-121300,16,5.44,0.20
35772,CA-2014-121300,21,7.44,0.20
35773,CA-2014-121300,8,2.64,0.20
35774,CA-2014-130211,333,23.32,0.00
35775,CA-2014-130211,249,54.78,0.00
35776,CA-2011-147235,25,11.70,0.00
35777,CA-2013-109365,15,5.04,0.00
35778,CA-2013-109365,43,14.30,0.00
35779,CA-2013-109365,44,15.80,0.20
35780,CA-2013-109365,116,56.98,0.00
35781,CA-2013-109365,9,3.02,0.20
35782,CA-2013-109365,19,9.33,0.00
35783,CA-2013-109365,315,150.98,0.00
35784,CA-2012-162621,16,-25.22,0.80
35785,CA-2012-162621,69,-14.69,0.20
35786,CA-2012-162621,4,-7.82,0.80
35787,CA-2014-105921,418,5.23,0.20
35788,CA-2011-150798,660,110.00,0.40
35789,CA-2011-150798,8,1.42,0.20
35790,CA-2011-150798,36,12.70,0.20
35791,CA-2011-150798,910,-51.98,0.30
35792,CA-2014-112753,918,75.59,0.15
35793,CA-2014-112753,39,19.05,0.00
35794,CA-2014-155075,631,-462.86,0.70
35795,CA-2011-103401,13,6.22,0.00
35796,CA-2013-124814,13,6.22,0.00
35797,CA-2013-124814,23,8.12,0.20
35798,CA-2011-116757,26,9.07,0.20
35799,CA-2011-116757,21,7.19,0.20
35800,US-2011-138247,174,17.37,0.20
35801,US-2011-138247,362,101.35,0.00
35802,US-2011-138247,63,13.20,0.00
35803,US-2011-138247,818,51.15,0.20
35804,US-2011-138247,20,0.20,0.00
35805,US-2011-138247,24,5.52,0.00
35806,CA-2014-167003,171,-6.42,0.20
35807,CA-2013-119935,37,17.16,0.00
35808,CA-2013-119935,82,39.34,0.00
35809,CA-2013-118969,55,-40.18,0.70
35810,CA-2013-145240,11,0.81,0.20
35811,CA-2013-120873,291,75.65,0.00
35812,US-2014-111920,36,12.03,0.00
35813,US-2013-128678,21,10.06,0.00
35814,US-2013-128678,49,15.82,0.20
35815,CA-2013-101385,17,6.96,0.00
35816,CA-2014-107167,1348,84.22,0.20
35817,CA-2011-109491,62,22.43,0.00
35818,CA-2011-109491,20,6.91,0.00
35819,CA-2014-105445,9,3.07,0.20
35820,CA-2011-107454,35,16.04,0.00
35821,CA-2011-107454,89,24.12,0.00
35822,US-2014-105046,270,67.50,0.00
35823,US-2014-105046,100,47.95,0.00
35824,US-2014-105046,39,14.46,0.00
35825,CA-2014-152856,117,33.59,0.20
35826,CA-2013-134691,2,-3.90,0.80
35827,CA-2013-118759,408,72.53,0.10
35828,CA-2013-118759,40,10.51,0.00
35829,CA-2011-140403,122,13.76,0.20
35830,CA-2011-140403,15,7.49,0.00
35831,CA-2012-163104,12,5.86,0.00
35832,CA-2014-138464,16,4.91,0.00
35833,CA-2014-138464,86,30.23,0.20
35834,CA-2014-138464,18,6.20,0.00
35835,CA-2014-138464,13,4.33,0.00
35836,CA-2012-104129,106,1.06,0.00
35837,CA-2012-104129,494,-28.22,0.30
35838,US-2014-132206,6,-8.90,0.80
35839,CA-2014-113474,326,149.90,0.00
35840,CA-2012-126557,384,-5.48,0.30
35841,CA-2012-126557,148,16.70,0.20
35842,CA-2012-126557,538,53.75,0.20
35843,CA-2012-126557,2,-2.99,0.80
35844,CA-2012-126557,7,0.69,0.20
35845,CA-2012-126557,8,-2.13,0.60
35846,CA-2012-126557,659,49.44,0.20
35847,US-2014-107636,6,2.82,0.00
35848,US-2011-165862,351,4.39,0.20
35849,US-2011-106334,230,23.03,0.20
35850,US-2011-106334,13,5.78,0.00
35851,CA-2013-101448,57,28.41,0.00
35852,CA-2012-130218,32,14.20,0.00
35853,CA-2012-130218,28,0.56,0.00
35854,US-2014-117331,9,-6.56,0.70
35855,CA-2011-127383,50,17.97,0.20
35856,CA-2011-110219,128,-9.13,0.30
35857,CA-2012-118871,271,122.15,0.00
35858,CA-2012-118871,110,8.28,0.20
35859,CA-2012-118871,36,13.83,0.00
35860,CA-2014-129490,419,-57.63,0.20
35861,CA-2011-101175,101,-1.26,0.20
35862,US-2014-149510,45,4.52,0.20
35863,US-2014-149510,29,-21.11,0.70
35864,US-2014-149510,24,8.86,0.20
35865,CA-2012-111990,10,-17.29,0.80
35866,CA-2011-169460,76,26.65,0.00
35867,US-2012-152128,21,8.07,0.00
35868,US-2012-152128,128,60.14,0.00
35869,CA-2014-126662,480,90.00,0.20
